test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,comparison_baseline,phenotype_node,expected_direction,expected_magnitude,doi,paper_title,authors,year,journal,evidence_sentence,verification,evidence_quality,species,notes
SS_T057,YUC10 YUC11,double_knockout,,,,WT,Seed_Size,decreased,strong,,,,,,double yuc10 yuc11 compromises post-fertilization auxin production,,,Arabidopsis thaliana,yuc10 yuc11 double KO; redundant auxin biosynthesis paralogs both in network
SS_T058,AGL62,heterozygous,,,,WT,Seed_Size,decreased,strong,,,,,,agl62 shows seed abortion ~3-4 DAP; seed coat fails to develop,,,Arabidopsis thaliana,AGL62 not in network: AGL62 endosperm MADS-box not in network
SS_T059,DET2,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,det2 seeds 17% lighter than wild-type,,,Arabidopsis thaliana,det2 BR-deficient
SS_T060,DWF4,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,dwf4 seeds 17% lighter than wild-type,,,Arabidopsis thaliana,dwf4 BR-deficient
SS_T061,BRI1,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,bri1-5 seeds ~10% lighter than wild-type,,,Arabidopsis thaliana,bri1-5 weak allele encoded as KO
SS_T062,BZR1,gain_of_function,,,,WT,Seed_Size,unchanged,,,,,,,bzr1-1D seeds not bigger or heavier than wild type,,,Arabidopsis thaliana,bzr1-1D dominant active; constitutive BR signaling. Note: paper reports unchanged seed size despite gain-of-function.
SS_T063,AP2 DET2,double_knockout,,,,mutant,Seed_Size,increased,strong,,,,,,ap2 suppressed small-seed phenotype of det2; ap2-6 dramatically heavier,,,Arabidopsis thaliana,ap2 det2 double; baseline=det2 (rescue of det2 small seed by AP2 loss).
SS_T064,ARF2 DET2,double_knockout,,,,mutant,Seed_Size,increased,strong,,,,,,arf2-8 det2 notably larger like arf2-8 alone,,,Arabidopsis thaliana,arf2-8 det2 double; baseline=det2 (rescue of det2 small seed by ARF2 loss).
SS_T065,MINI3 DET2,rescue_experiment,,,,mutant,Seed_Size,increased,moderate,,,,,,MINI3 overexpression in det2 resulted in obviously heavier seeds,,,Arabidopsis thaliana,35S:MINI3 in det2 background; rescue by MINI3 OE; baseline=det2.
SS_T066,BIN2,gain_of_function,,,,WT,Seed_Size,decreased,moderate,,,,,,bin2-1 constitutively phosphorylates BZR1/BES1; BR signaling impaired,,,Arabidopsis thaliana,bin2-1 dominant active; constitutive BIN2 inhibits BZR1 -> reduced BR signaling -> smaller seeds.
SS_T067,AXR1,knockout,,,,WT,Seed_Size,unchanged,,,,,,,axr1-12/+ axl-1 seeds develop normal seed coat (auxin signaling not required in endosperm),,,Arabidopsis thaliana,AXR1 not in network: AXR1 (RUB1 conjugating enzyme for SCF^TIR1) not in network; auxin signaling is collapsed via TIR1->ARF2.
SS_T068,YUC6,gain_of_function,,,,WT,Seed_Size,increased,moderate,,,,,,yuc6-2D 50% autonomous seed coat development,,,Arabidopsis thaliana,yuc6-2D gain-of-function; YUC6 is functional paralog of YUC10/YUC11 auxin biosynthesis. Encoded as YUC10 OE (representative paralog) gm=2.0.
SS_T069,ABI5,knockout,,,,WT,Seed_Size,increased,moderate,,,,,,abi5 mutant exhibits larger seeds; seed size increase 10-15%,,,Arabidopsis thaliana,abi5 KO
SS_T070,ABA2,knockout,,,,WT,Seed_Size,increased,strong,,,,,,aba2 seed size increase 25-30%; delayed cellularization; upregulated SHB1 MINI3 IKU2,,,Arabidopsis thaliana,aba2-1 ABA-deficient
SS_T071,ABCG17 ABCG18,double_knockout,,,,WT,Seed_Size,increased,moderate,,,,,,"mir17,18 significantly larger seeds; increased width and length",,,Arabidopsis thaliana,ABCG17 ABCG18 not in network: ABA transporters not in network (ABA is a hormone node only); literature_gap.
SS_T072,ABI3,knockout,,,,WT,Seed_Size,decreased,strong,,,,,,abi3 mutants show seed maturation defects and reduced storage protein accumulation,,,Arabidopsis thaliana,abi3-4 strong loss-of-function
SS_T073,FUS3,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,fus3 mutants heterochronic development; altered storage protein accumulation,,,Arabidopsis thaliana,fus3 KO
SS_T074,LEC1,knockout,,,,WT,Seed_Size,decreased,strong,,,,,,lec1 mutants lose cotyledon identity and late embryogenesis defects,,,Arabidopsis thaliana,lec1 KO
SS_T075,LEC2,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,lec2 dramatic decrease in ABI3/FUS3 expression; maturation defects,,,Arabidopsis thaliana,lec2 KO
SS_T076,WRI1,knockout,,,,WT,Seed_Size,decreased,strong,,,,,,wri1-1 mutant 80% reduced seed oil content; reduced filling,,,Arabidopsis thaliana,WRI1 not in network: WRI1 not in network (literature_gap; no curated downstream edge to phenotype-reachable node).
SS_T077,WRI1,overexpression,,,,WT,Seed_Size,increased,moderate,,,,,,WRI1 overexpression enhances oil biosynthesis and seed weight,,,Arabidopsis thaliana,WRI1 not in network: WRI1 not in network (literature_gap).
SS_T078,AGG3,knockout,,,,WT,Seed_Size,decreased,strong,,,,,,agg3 mutants showed reduced seed/organ size,,,Arabidopsis thaliana,agg3 KO
SS_T079,AGG3,overexpression,,,,WT,Seed_Size,increased,strong,,,,,,overexpression of AGG3 significantly increased seed and organ size,,,Arabidopsis thaliana,35S:AGG3 OE
SS_T080,AGB1,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,agb1 mutants show growth/developmental defects; AGG3 function requires AGB1,,,Arabidopsis thaliana,agb1 KO
SS_T081,GPA1,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,gpa1 mutants show growth/developmental defects; AGG3 function requires GPA1,,,Arabidopsis thaliana,gpa1 KO
SS_T082,KIX8 KIX9,double_knockout,,,,WT,Seed_Size,increased,strong,,,,,,kix8-1 kix9-1 larger seeds and heavier weight,,,Arabidopsis thaliana,KIX8 KIX9 not in network: KIX co-repressors not in network; literature_gap.
SS_T083,PPD1 PPD2,double_knockout,,,,WT,Seed_Size,increased,strong,,,,,,ppd1 ppd2 mutants show larger seeds; GIF1 upregulated,,,Arabidopsis thaliana,PPD1 PPD2 not in network: PPD repressors not in network; literature_gap.
SS_T084,MYC3 MYC4,double_knockout,,,,WT,Seed_Size,increased,strong,,,,,,myc3 myc4 large seeds; proliferation increased,,,Arabidopsis thaliana,MYC3 MYC4 not in network: MYC bHLH repressors of GIF1 not in network; literature_gap.
SS_T085,GIF1,knockout,,,,WT,Seed_Size,decreased,strong,,,,,,gif1 mutants small light seeds; reduced proliferation in integuments,,,Arabidopsis thaliana,gif1 KO
SS_T086,GIF1,overexpression,,,,WT,Seed_Size,increased,strong,,,,,,"35S:GIF1 produces larger, heavier seeds",,,Arabidopsis thaliana,35S:GIF1 OE
SS_T087,GIF1 MYC3 MYC4,triple_knockout,,,,WT,Seed_Size,decreased,strong,,,,,,gif1 myc3 myc4 reverts to gif1 small-seed phenotype; GIF1 epistatic,,,Arabidopsis thaliana,gif1 myc3 myc4 triple; only GIF1 in network. MYC3/4 effect collapsed to GIF1 KO; expected decreased seed size (GIF1 epistatic to MYC3/4).
SS_T088,SAP,overexpression,,,,WT,Seed_Size,increased,strong,,,,,,35S:SAP plants produce larger seeds; GIF1 elevated,,,Arabidopsis thaliana,SAP not in network: SAP F-box not in network; literature_gap.
SS_T089,miR396,overexpression,,,,WT,Seed_Size,decreased,moderate,,,,,,Up-regulating miR396 resulted in smaller fruit or seed size,,,Arabidopsis thaliana,35S:MIR396 OE; miR396 represses GRF -> reduced cell proliferation -> smaller seeds.
SS_T090,GRF1,overexpression,,,,WT,Seed_Size,increased,moderate,,,,,,overexpression of GRF1 larger leaves and increased seed weight and size,,,Arabidopsis thaliana,35S:GRF1 OE; GRF1 is single member of GRF1/2/3/5 composite (GRF node). Composite OE captures the gain-of-function effect.
SS_T091,GRF2,overexpression,,,,WT,Seed_Size,increased,moderate,,,,,,overexpression of GRF2 increases seed weight and seed size,,,Arabidopsis thaliana,35S:GRF2 OE; same composite as T090.
SS_T092,TPS1,knockout,,,,WT,Seed_Size,decreased,strong,,,,,,"tps1-1 mutants show embryos failing to complete embryogenesis, arrested at torpedo stage",,,Arabidopsis thaliana,TPS1 not in network: TPS1 / T6P sugar pathway not in network; literature_gap.
SS_T093,TOP1Î±,knockout,,,,WT,Seed_Size,increased,moderate,,,,,,top1Î±-10 produces large seeds due to ectopic TTG2; parental dosage-dependent,,,Arabidopsis thaliana,TOP1alpha not in network: TOP1alpha topoisomerase not in network; literature_gap (TTG2 upstream).
SS_T094,UPF1,knockout,,,,WT,Seed_Size,increased,moderate,,,,,,upf1-1 produces large seeds maternally through ectopic antipodal TTG2,,,Arabidopsis thaliana,UPF1 not in network: UPF1 nonsense-mediated decay not in network; literature_gap (TTG2 upstream).
SS_T095,MEE45,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,MEE45 controls seed size maternally; loss reduces seed size via reduced ANT induction,,,Arabidopsis thaliana,MEE45 not in network: MEE45 maternal effect not in network; literature_gap (ANT upstream).
SS_T096,SEEDSTICK,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,stk mutants show reduced seed size due to loss of E2Fa activation,,,Arabidopsis thaliana,stk KO
SS_T097,SEEDSTICK TT16,double_knockout,,,,WT,Seed_Size,decreased,strong,,,,,,stk tt16 ovules lack sub-dermal integument cell layers almost completely,,,Arabidopsis thaliana,stk tt16 double; only SEEDSTICK in network. TT16 not in network. Encoded as STK KO.
SS_T098,WT,control,,,,WT,Seed_Size,unchanged,,,,,,,Col-0 wild type seeds baseline 1000-seed weight 20.25 mg,,,Arabidopsis thaliana,Wild-type Columbia (Col-0) baseline; no perturbations; expected unchanged.
SS_T099,BR_treatment,exogenous_treatment,,,,WT,Seed_Size,increased,moderate,,,,,,BR treatment increases seed size by activating IKU pathway and BZR1 targets,,,Arabidopsis thaliana,Exogenous brassinolide application -> Brassinosteroid exogenous_supply=1.0.
SS_T100,GA_treatment,exogenous_treatment,,,,WT,Seed_Size,increased,moderate,,,,,,Ovules treated with GA3 significantly larger than mock-treated,,,Arabidopsis thaliana,GA3 application on WT ovules -> Gibberellin exogenous_supply=1.0.
SS_T101,Brassinazole,chemical_treatment,,,,WT,Seed_Size,decreased,moderate,,,,,,brassinazole phenocopies det2 BR-deficient smaller seeds,,,Arabidopsis thaliana,Brassinazole (Brz) inhibits BR biosynthesis -> Brassinosteroid gm=0.1 (KD) per agent spec.
SS_T102,"2,4-D_treatment",chemical_treatment,,,,WT,Seed_Size,increased,moderate,,,,,,"2,4-D treated ovules significantly larger; 30-40% show seed coat development without fertilization",,,Arabidopsis thaliana,"2,4-D synthetic auxin -> Auxin exogenous_supply=1.0."
SS_T103,DA1 UBP15,rescue_experiment,,,,WT,Seed_Size,increased,strong,,,,,,Seed/organ size phenotypes of gUBP15-GFP strongly enhanced by da1-1,,,Arabidopsis thaliana,gUBP15-GFP in da1-1 background; baseline=WT per source. UBP15 OE further enlarges seeds beyond da1-1 alone.
SS_T104,DA1 DA2 EOD1,triple_knockout,,,,WT,Seed_Size,increased,strong,,,,,,triple mutants show extreme seed size enhancement beyond doubles,,,Arabidopsis thaliana,da1-1 da2-1 eod1-2 triple; very strong enlargement
SS_T105,DA1 DAR1 DAR2,triple_knockout,,,,WT,Seed_Size,increased,moderate,,,,,,size of triple mutant seeds comparable with da1-1 da2-1 double mutant,,,Arabidopsis thaliana,da1-ko1 dar1-1 dar2-1 triple; DAR1/DAR2 are DA1 paralogs (not in network). Encoded as DA1 KO (family representative).
SS_T106,MEA FIE,double_mutant,,,,WT,Seed_Size,increased,strong,,,,,,PRC2 double heterozygous show enhanced large seed phenotype,,,Arabidopsis thaliana,"mea/+ fie/+ double maternal; both PRC2 components imprinted, derepressed."
SS_T107,WEI8 TAR1 TAR2,triple_knockout,,,,WT,Seed_Size,decreased,strong,,,,,,wei8 tar1 tar2/+ shows 20-30% seed abortion; ~2.5% seed coat failure,,,Arabidopsis thaliana,wei8 tar1 tar2/+ triple; only TAR1 in network. WEI8/TAR2 are paralogs of TAR1 in TAA1 family. Encoded as TAR1 KO (representative).
SS_T108,DD25_IaaH,overexpression,,,,WT,Seed_Size,decreased,strong,,,,,,DD25::IaaH aborting seeds resembling paternal-excess 3x seeds; cellularization fails at 7 DAP,,,Arabidopsis thaliana,DD25::IaaH is an endosperm-specific bacterial auxin-hydrolase driving LOCALISED auxin excess that causes seed abortion and cellularisation failure. FLASH-P framework treats Auxin as a single global pool and cannot represent tissue-compartment-specific perturbations. Re-encoded as not_in_network per REFINEMENT §1.5 Step D (encoding fix for framework limitation).
SS_T109,ga1-3,knockout,,,,WT,Seed_Size,increased,moderate,,,,,,"GA-deficient mutants have stabilized DELLA, increased seed size",,,Arabidopsis thaliana,ga1-3 GA biosynthesis null; Gibberellin gm=0.0 (KO of biosynthesis). DELLA stabilised downstream.
SS_T110,TTG2,heterozygous,,,,WT,Seed_Size,decreased,slight,,,,,,ttg2-6 produces small seeds; epistatic to top1Î±-10 and upf1-1,,,Arabidopsis thaliana,ttg2-6 antipodal gametophytic heterozygous KD
SS_T111,VAL1 VAL2,double_knockout,,,,WT,Seed_Size,increased,strong,,,,,,"val1 val2 seedlings show derepression of LEC1, ABI3, LAFL network; persistent embryonic traits",,,Arabidopsis thaliana,val1 val2 double KO; LAFL derepression
SS_T112,PKL,knockout,,,,WT,Seed_Size,increased,slight,,,,,,pkl mutants show derepression of LAFL target genes and embryonic traits in seedlings,,,Arabidopsis thaliana,pkl KO; LAFL derepression
SS_T113,ARF2 GRF5,double_knockout,,,,WT,Seed_Size,increased,moderate,,,,,,arf2 grf5 double mutants showed lanceolate leaves with cell number similar to grf5,,,Arabidopsis thaliana,arf2 grf5 double; GRF5 is single member of GRF1/2/3/5 composite. ARF2 KO + GRF gm=0.997 (composite single-member loss per Trap 2).
SS_T114,TCP14 TCP15,double_knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,tcp14 tcp15 double mutants show decreased expression of cell cycle genes; reduced proliferation,,,Arabidopsis thaliana,tcp14 tcp15 double; only TCP14 in network. TCP15 paralog effect collapsed onto TCP14.
SS_T115,DA1 DAR1 DAR2,triple_knockout,,,,WT,Seed_Size,increased,strong,,,,,,triple mutant shows elevated TCP14/15 protein; dramatically elevated RBR and CYCA2;3; larger organs,,,Arabidopsis thaliana,da1-ko1 dar1-1 dar2-1 triple (T115 alternate citation); same as T105 mapping.
SS_T116,SEUSS ANT,double_knockout,,,,WT,Seed_Size,decreased,strong,,,,,,seu ant double mutants lack ovules completely; no seed production,,,Arabidopsis thaliana,seu ant double; lacks ovules entirely
SS_T117,SEUSS,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,seu mutants show reduced ovule initiation; fewer seeds,,,Arabidopsis thaliana,seu single mutant
SS_T118,ABI4,knockout,,,,WT,Seed_Size,unchanged,,,,,,,abi4 seeds are desiccation tolerant and only slightly resistant to ABA; mild phenotype,,,Arabidopsis thaliana,abi4 KO; mild effect on seed size
SS_T119,miR396a miR396b,double_knockout,,,,WT,Seed_Size,increased,moderate,,,,,,loss of miR396 phenocopies GRF overexpression; increased cell proliferation and organ/seed size,,,Arabidopsis thaliana,miR396a miR396b double KO; miR396 composite mapped to single miR396 node
SS_T120,BPC1,knockout,,,,WT,Seed_Size,decreased,slight,,,,,,bpc1 reduces STK regulatory activity; impaired ovule development,,,Arabidopsis thaliana,bpc1 KO; reduces SEEDSTICK expression
SS_T121,6-BA_CK_treatment,chemical_treatment,,,,WT,Seed_Size,increased,moderate,,,,,,6-BA (cytokinin) significantly reduced GFP-DA1 protein abundance,,,Arabidopsis thaliana,Exogenous 6-BA cytokinin treatment -> Cytokinin exogenous_supply=1.0.
SS_T122,ULT1,knockout,,,,WT,Seed_Size,decreased,moderate,,,,,,ULT1 protects TCP14/15 from DA1 cleavage via H3K4me3; ult1 reduces organ size,,,Arabidopsis thaliana,ULT1 not in network: ULT1 chromatin remodeler not in network; literature_gap.
SB_T001,BRC1,knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,brc1 mutants had a significantly higher number of rosette branches than wild-type plants,,,,
SB_T002,BRC2,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,The phenotype of brc2 mutants was weaker but consistently affected RI and RII,,,,
SB_T003,BRC1 BRC2,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,Double mutants brc1-2 brc2-1 had a phenotype similar to that of strong brc1 mutants,,,,
SB_T004,MAX1,knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,The four max mutants have an excess of branch outgrowth,,,,
SB_T005,MAX2,knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,The four max mutants have an excess of branch outgrowth,,,,
SB_T006,MAX3 (CCD7),knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,max3 and max4 shoots increased axillary branching,,,,
SB_T007,MAX4 (CCD8),knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,max4 mutants more rosette branches than wild-type,,,,
SB_T008,D14,knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,Significantly larger number of primary rosette branches than the wild type,,,,
SB_T009,D27,knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,d27-1 similar effects in stem as other SL biosynthesis mutants,,,,
SB_T010,LBO,knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,Homozygous mutant plants exhibited increased rosette branches compared with their respective WTs,,,,
SB_T011,SMXL6,knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,smxl single mutants displayed similar phenotypes to wild type,,,,
SB_T012,SMXL7,knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,smxl single mutants displayed similar phenotypes to wild type,,,,
SB_T013,SMXL8,knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,smxl single mutants displayed similar phenotypes to wild type,,,,
SB_T014,SMXL6 SMXL7 SMXL8,triple_knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,Triple mutant smxl6/7/8 displayed a significant decrease in secondary cauline branch number,,,,
SB_T015,PHYB,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,Loss of phyB function resulted in a reduction in branches,,,,
SB_T016,AXR1,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,Phenotypes conferred by axr1 include increased branching,,,,
SB_T017,NCED3,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,The frequency of bud n-2 outgrowth was elevated in nced3-2 compared with the wild type,,,,
SB_T018,ABA2,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,The frequency of bud n-2 outgrowth was elevated in aba2-1 compared with the wild type,,,,
SB_T019,LAS,knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,las mutants showed almost complete suppression of secondary bolt formation from rosette leaf axils,,,,
SB_T020,RAX1,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,Homozygous rax1-2 plants produced fewer paraclades from rosette and cauline leaf axils,,,,
SB_T021,TIE1,overexpression,,,,WT,Shoot_Branching,increased,strong,,,,,,All three TIE1 overexpression lines produced more branches than wild-type controls,,,,
SB_T022,FHY3,knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,fhy3-11 had less branches compared with WT (only 16.4% of WT),,,,
SB_T023,FHY3,overexpression,,,,WT,Shoot_Branching,increased,moderate,,,,,,FHY3-OE plants had 27.3% more rosette branches than WT,,,,
SB_T024,FAR1,knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,far1-4 had less branches compared with WT (13.4% of WT),,,,
SB_T025,SPL9 SPL15,double_knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,spl9 spl15 double mutant had more rosette branches than WT (~39% more),,,,
SB_T026,SPL9 (rSPL9 miR156-resistant),overexpression,,,,WT,Shoot_Branching,decreased,moderate,,,,,,rSPL9-OE had less rosette branches than WT (~72.4% of WT),,,,
SB_T027,BRC1,overexpression,,,,WT,Shoot_Branching,decreased,strong,,,,,,Plants expressing GFP:BRC1 showed pleiotropic developmental defects and retarded growth,,,,
SB_T028,AMP1,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,amp1 mutants form extra buds (elevated CK levels),,,,
SB_T029,YUCCA1,overexpression,,,,WT,Shoot_Branching,decreased,strong,,,,,,ycc1 mutants had most rosette leaf buds arrested,,,,
SB_T030,HB21 HB40 HB53,triple_knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,hb21 hb40 hb53 triple mutants had 79% and 90% reduced response to W+FR,,,,
SB_T031,ARR1,knockout,,,,WT,Shoot_Branching,increased,slight,,,,,,arr1 single mutant has increased branching forming mean 6.8 rosette branches compared with 5.5,,,,
SB_T032,PIN3 PIN4 PIN7,triple_knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"pin3,4,7 triple mutant forms fewer branches",,,,
SB_T033,IPT3 IPT5 IPT7,triple_knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"ipt3,5,7 mutants have reduced CK levels and form fewer branches",,,,
SB_T034,BES1,knockdown,,,,WT,Shoot_Branching,decreased,moderate,,,,,,BES1-RNAi line showed decreased branch number compared with wild type,,,,
SB_T035,BES1,gain_of_function,,,,WT,Shoot_Branching,increased,moderate,,,,,,bes1-D mutant exhibiting more branching number,,,,
SB_T036,FT,knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,ft mutant has almost no rosette branches,,,,
SB_T037,FT,overexpression,,,,WT,Shoot_Branching,increased,moderate,,,,,,35S:FT plants show increase in R1 rosette branches,,,,
SB_T038,KAI2,knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,No clear phenotypic similarities between max4-5 and kai2-2 for branching,,,,
SB_T039,SMAX1,knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,Not significantly different from wild type for branching,,,,
SB_T040,SPS (SUPERSHOOT),knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,sps mutant has massive shoot overproliferation,,,,
SB_T041,D14 BRC1,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,"d14 brc1 double mutants had significantly more branches than the single mutants, indicating additivity",,,,
SB_T042,BRC1 MAX4,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,The phenotype of max brc1 double mutants is similar to those of the single max and brc1 mutant parents,,,,
SB_T043,AXR1 MAX2,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,Additive bud auxin-insensitivity and branching phenotype relative to single mutants,,,,
SB_T044,AXR1 MAX1,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,Double mutant exceeded that from both single mutants,,,,
SB_T045,PHYB BRC1,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,brc1-2 completely suppressed phyB phenotype of reduced branching,,,,
SB_T046,PIN1 D14,double_knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,pin1-613 d14-1 dramatically reduced shoot branching,,,,
SB_T047,MAX2 PIN3 PIN4 PIN7,quadruple_knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,Loss of PIN347 in max2 mutants significantly reduced shoot branching vs max2 alone,,,,
SB_T048,ABCB19,knockout,,,,WT,Shoot_Branching,decreased,slight,,,,,,Branching in abcb19 mutants was reduced compared to wild type in short days,,,,
SB_T049,SMXL6 (degradation-resistant),overexpression,,,,WT,Shoot_Branching,increased,strong,,,,,,35S:SMXL6D-GFP plants formed more primary rosette branches and secondary cauline branches,,,,
SB_T050,GR24 (SL analog),exogenous_SL,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"GR24 can restore branching inhibition in max1, max3, and max4 mutants",,,,
SB_T051,Cytokinin (BA),treatment,,,,WT,Shoot_Branching,increased,moderate,,,,,,Basal BA could overcome inhibitory effect of apical NAA and activate buds,,,,
SB_T052,Decapitation,treatment,,,,WT,Shoot_Branching,increased,strong,,,,,,"Removal of the shoot apex alleviates inhibition, allowing outgrowth of lateral buds",,,,
SB_T053,Low R:FR (shade),environmental,,,,WT,Shoot_Branching,decreased,moderate,,,,,,W+FR treatment caused 3-fold fewer branches in WT,,,,
SB_T054,Low nitrogen (1.8 mM),environmental,,,,WT,Shoot_Branching,decreased,moderate,,,,,,Mean total number of secondary shoots dropped from 4.25 on 9 mM to 2.9 on 1.8 mM NO3-,,,,
SB_T055,High nitrogen (9 mM),environmental,,,,WT,Shoot_Branching,increased,moderate,,,,,,Mean total number of secondary shoots produced was 4.25 on 9 mM NO3-,,,,
SB_T056,ABA,treatment,,,,mutant,Shoot_Branching,decreased,moderate,,,,,,ABA application led to further reduction in branch number in WT,,,,
SB_T057,GR24 on max2,knockout_plus_GR24,,,,mutant,Shoot_Branching,unchanged,strong,,,,,,Branching was unchanged in max2-1 after GR24 application,,,,
SB_T058,GR24 on max4,knockout_plus_GR24,,,,WT,Shoot_Branching,decreased,moderate,,,,,,GR24 can restore branching inhibition in max4 mutants,,,,
SB_T059,GR24 on brc1 brc2,knockout_plus_GR24,,,,mutant,Shoot_Branching,unchanged,moderate,,,,,,brc1brc2 plants produced fewer branches on GR24 but still more than WT,,,,
SB_T060,CKX,overexpression,,,,WT,Shoot_Branching,decreased,moderate,,,,,,Reduction of CK levels by overexpressing cytokinin oxidase results in reduced meristem size,,,,
SB_T061,REV/IFL1,knockout,,,,WT,Shoot_Branching,decreased,moderate,,,,,,"In the mutants ifl1, both affected in AM initiation, BRC1 and BRC2 levels were reduced",,,,
SB_T062,DELLA quintuple,quintuple_knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,No statistically significant difference in total branches,,,,
SB_T063,SMXL6 SMXL7 SMXL8 MAX2,quadruple_knockout,,,,WT,Shoot_Branching,unchanged,moderate,,,,,,Fully suppress max2 branching phenotype to wild type levels,,,,
SB_T064,SMXL6 SMXL7 SMXL8 MAX3,quadruple_knockout,,,,WT,Shoot_Branching,decreased,strong,,,,,,max3-9 smxl6/7/8 completely suppressed max3-9 branching,,,,
SB_T065,SMXL6 SMXL7 SMXL8 SPL9 SPL15,quintuple_knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,smxl6/7/8/spl9/15 quintuple mutant had similar number as spl9 spl15 double mutant,,,,
SB_T066,Auxin (NAA apical),treatment,,,,WT,Shoot_Branching,decreased,strong,,,,,,NAA prevented bud outgrowth compared with lanolin-only controls,,,,
SB_T067,Sucrose (exogenous),treatment,,,,WT,Shoot_Branching,increased,moderate,,,,,,Sucrose and hexoses induced branching and lateral bud elongation,,,, | Cross-species: Sucrose (exogenous)/
SB_T068,EOD-FR on fhy3 far1,environmental,,,,WT,Shoot_Branching,decreased,moderate,,,,,,fhy3 far1 ~27% reduction vs 51% for WT (less sensitive to shade),,,,
SB_T069,D14 KAI2,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,d14-1 kai2-2 double mutant phenocopies max2-1,,,,
SB_T070,D14 MAX2,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,d14-seto max2-1 double mutants phenotype resembled that of max2-1 plants,,,,
SB_T071,BRC1 AMP1,double_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,amp1 brc1 double mutants had a higher number of RI branches than the parental lines,,,,
SB_T072,BRC1 YUCCA1,double_mutant,,,,WT,Shoot_Branching,increased,moderate,,,,,,brc1 mutations mostly suppressed the strong apical dominance phenotype of ycc1,,,,
SB_T073,GN (GNOM),knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,"For gn, reduced PM PIN1 was associated with reduced auxin transport and increased shoot branching",,,,
SB_T074,TIR3,knockout,,,,WT,Shoot_Branching,increased,moderate,,,,,,"For tir3, reduced PM PIN1 was associated with increased shoot branching",,,,
SB_T075,SMXL7 (degradation-resistant SMXL7-D),gain_of_function,,,,WT,Shoot_Branching,increased,strong,,,,,,SMXL7-D exhibit increased branching number compared with wild-type,,,,
SB_T076,SMXL6 SMXL7 SMXL8 BRC1,quadruple_knockout,,,,WT,Shoot_Branching,increased,strong,,,,,,brc1 was able to rescue branching phenotypes of smxl6/7/8,,,,
